Country,Territory,Unit,Temperaturedaily,Date
BRA,Brazil,C,23.227664947509766,11-06-06
BRA,Brazil,C,23.982202529907227,11-06-07
BRA,Brazil,C,23.229461669921875,11-06-08
BRA,Brazil,C,23.168983459472656,11-06-09
BRA,Brazil,C,23.805301666259766,11-06-10
BRA,Brazil,C,23.4412841796875,11-06-11
BRA,Brazil,C,23.93235206604004,11-06-12
BRA,Brazil,C,23.979463577270508,11-06-13
BRA,Brazil,C,24.228506088256836,11-06-14
BRA,Brazil,C,24.70762825012207,11-06-15
BRA,Brazil,C,22.565149307250977,11-06-16
BRA,Brazil,C,23.10420036315918,11-06-17
BRA,Brazil,C,25.105762481689453,11-06-18
BRA,Brazil,C,24.56774139404297,11-06-19
BRA,Brazil,C,24.637157440185547,11-06-20
BRA,Brazil,C,23.79593849182129,11-06-21
BRA,Brazil,C,22.742456436157227,11-07-00
BRA,Brazil,C,23.85382843017578,11-07-01
BRA,Brazil,C,23.71895980834961,11-07-02
BRA,Brazil,C,22.512332916259766,11-07-03
BRA,Brazil,C,22.709646224975586,11-07-04
BRA,Brazil,C,22.667787551879883,11-07-05
BRA,Brazil,C,24.65432357788086,11-07-06
BRA,Brazil,C,22.285539627075195,11-07-07
BRA,Brazil,C,23.429492950439453,11-07-08
BRA,Brazil,C,23.546051025390625,11-07-09
BRA,Brazil,C,24.640398025512695,11-07-10
BRA,Brazil,C,24.095779418945312,11-07-11
BRA,Brazil,C,23.384342193603516,11-07-12
BRA,Brazil,C,23.5736026763916,11-07-13
BRA,Brazil,C,23.41516876220703,11-07-14
BRA,Brazil,C,24.689165115356445,11-07-15
BRA,Brazil,C,25.078962326049805,11-07-16
BRA,Brazil,C,23.89718246459961,11-07-17
BRA,Brazil,C,21.922771453857422,11-07-18
BRA,Brazil,C,23.48635482788086,11-07-19
BRA,Brazil,C,23.695762634277344,11-07-20
BRA,Brazil,C,23.595600128173828,11-07-21
BRA,Brazil,C,23.275352478027344,11-08-00
BRA,Brazil,C,24.198026657104492,11-08-01
BRA,Brazil,C,24.64883041381836,11-08-02
BRA,Brazil,C,23.299650192260742,11-08-03
BRA,Brazil,C,23.2401123046875,11-08-04
BRA,Brazil,C,23.367469787597656,11-08-05
BRA,Brazil,C,25.81040382385254,11-08-06
BRA,Brazil,C,24.20269203186035,11-08-07
BRA,Brazil,C,25.062692642211914,11-08-08
BRA,Brazil,C,23.55601692199707,11-08-09
BRA,Brazil,C,24.6669864654541,11-08-10
BRA,Brazil,C,25.717670440673828,11-08-11
BRA,Brazil,C,24.82491683959961,11-08-12
BRA,Brazil,C,22.688756942749023,11-08-13
BRA,Brazil,C,24.79336929321289,11-08-14
BRA,Brazil,C,25.396137237548828,11-08-15
BRA,Brazil,C,24.750762939453125,11-08-16
BRA,Brazil,C,25.939775466918945,11-08-17
BRA,Brazil,C,24.403818130493164,11-08-18
BRA,Brazil,C,25.281238555908203,11-08-19
BRA,Brazil,C,24.98421287536621,11-08-20
BRA,Brazil,C,24.743362426757812,11-08-21
BRA,Brazil,C,25.671878814697266,11-09-00
BRA,Brazil,C,25.88227081298828,11-09-01
BRA,Brazil,C,25.6466007232666,11-09-02
BRA,Brazil,C,22.919397354125977,11-09-03
BRA,Brazil,C,24.75386619567871,11-09-04
BRA,Brazil,C,25.79091453552246,11-09-05
BRA,Brazil,C,25.978559494018555,11-09-06
BRA,Brazil,C,26.169198989868164,11-09-07
BRA,Brazil,C,26.480802536010742,11-09-08
BRA,Brazil,C,24.643156051635742,11-09-09
BRA,Brazil,C,26.100542068481445,11-09-10
BRA,Brazil,C,26.092117309570312,11-09-11
BRA,Brazil,C,26.81649398803711,11-09-12
BRA,Brazil,C,25.609493255615234,11-09-13
BRA,Brazil,C,26.386030197143555,11-09-14
BRA,Brazil,C,26.3873348236084,11-09-15
BRA,Brazil,C,26.372039794921875,11-09-16
BRA,Brazil,C,26.90380096435547,11-09-17
BRA,Brazil,C,25.967830657958984,11-09-18
BRA,Brazil,C,27.531005859375,11-09-19
BRA,Brazil,C,26.568004608154297,11-09-20
BRA,Brazil,C,26.00937271118164,11-09-21
BRA,Brazil,C,25.951187133789062,11-10-00
BRA,Brazil,C,25.569835662841797,11-10-01
BRA,Brazil,C,27.165307998657227,11-10-02
BRA,Brazil,C,25.206878662109375,11-10-03
BRA,Brazil,C,26.351696014404297,11-10-04
BRA,Brazil,C,26.296184539794922,11-10-05
BRA,Brazil,C,26.039596557617188,11-10-06
BRA,Brazil,C,26.217702865600586,11-10-07
BRA,Brazil,C,25.66585922241211,11-10-08
BRA,Brazil,C,26.156696319580078,11-10-09
BRA,Brazil,C,25.93027114868164,11-10-10
BRA,Brazil,C,26.17289161682129,11-10-11
BRA,Brazil,C,25.159923553466797,11-10-12
BRA,Brazil,C,25.30300521850586,11-10-13
BRA,Brazil,C,26.856348037719727,11-10-14
BRA,Brazil,C,26.092927932739258,11-10-15
BRA,Brazil,C,26.363910675048828,11-10-16
BRA,Brazil,C,27.278284072875977,11-10-17
BRA,Brazil,C,26.293811798095703,11-10-18
BRA,Brazil,C,26.606597900390625,11-10-19
BRA,Brazil,C,26.06515884399414,11-10-20
BRA,Brazil,C,26.062536239624023,11-10-21
BRA,Brazil,C,25.21175765991211,11-11-00
BRA,Brazil,C,26.156654357910156,11-11-01
BRA,Brazil,C,25.236858367919922,11-11-02
BRA,Brazil,C,26.595508575439453,11-11-03
BRA,Brazil,C,25.9525203704834,11-11-04
BRA,Brazil,C,25.308273315429688,11-11-05
BRA,Brazil,C,23.84592628479004,11-11-06
BRA,Brazil,C,26.017683029174805,11-11-07
BRA,Brazil,C,25.980125427246094,11-11-08
BRA,Brazil,C,26.32353973388672,11-11-09
BRA,Brazil,C,24.915315628051758,11-11-10
BRA,Brazil,C,25.363630294799805,11-11-11
BRA,Brazil,C,25.848121643066406,11-11-12
BRA,Brazil,C,26.621309280395508,11-11-13
BRA,Brazil,C,26.579580307006836,11-11-14
BRA,Brazil,C,27.549259185791016,11-11-15
BRA,Brazil,C,26.556262969970703,11-11-16
BRA,Brazil,C,25.45433807373047,11-11-17
BRA,Brazil,C,26.377962112426758,11-11-18
BRA,Brazil,C,26.56702995300293,11-11-19
BRA,Brazil,C,26.09326934814453,11-11-20
BRA,Brazil,C,24.8818416595459,11-11-21
BRA,Brazil,C,25.31403923034668,11-12-00
BRA,Brazil,C,25.70313835144043,11-12-01
BRA,Brazil,C,25.053272247314453,11-12-02
BRA,Brazil,C,26.52056884765625,11-12-03
BRA,Brazil,C,25.38872718811035,11-12-04
BRA,Brazil,C,24.995038986206055,11-12-05
BRA,Brazil,C,25.298599243164062,11-12-06
BRA,Brazil,C,25.375110626220703,11-12-07
BRA,Brazil,C,25.570486068725586,11-12-08
BRA,Brazil,C,25.6387996673584,11-12-09
BRA,Brazil,C,26.386316299438477,11-12-10
BRA,Brazil,C,25.94661521911621,11-12-11
BRA,Brazil,C,26.307695388793945,11-12-12
BRA,Brazil,C,25.96061897277832,11-12-13
BRA,Brazil,C,25.237470626831055,11-12-14
BRA,Brazil,C,27.535228729248047,11-12-15
BRA,Brazil,C,26.08487892150879,11-12-16
BRA,Brazil,C,25.465778350830078,11-12-17
BRA,Brazil,C,25.742189407348633,11-12-18
BRA,Brazil,C,25.752796173095703,11-12-19
BRA,Brazil,C,25.334810256958008,11-12-20
BRA,Brazil,C,25.708295822143555,11-12-21
BRA,Brazil,C,24.903329849243164,12-01-00
BRA,Brazil,C,23.938308715820312,12-01-01
BRA,Brazil,C,24.90793228149414,12-01-02
BRA,Brazil,C,26.338733673095703,12-01-03
BRA,Brazil,C,25.472909927368164,12-01-04
BRA,Brazil,C,26.2745418548584,12-01-05
BRA,Brazil,C,25.151744842529297,12-01-06
BRA,Brazil,C,26.124027252197266,12-01-07
BRA,Brazil,C,25.448925018310547,12-01-08
BRA,Brazil,C,25.860013961791992,12-01-09
BRA,Brazil,C,25.588279724121094,12-01-10
BRA,Brazil,C,25.131643295288086,12-01-11
BRA,Brazil,C,25.077926635742188,12-01-12
BRA,Brazil,C,24.569913864135742,12-01-13
BRA,Brazil,C,24.82343864440918,12-01-14
BRA,Brazil,C,26.256681442260742,12-01-15
BRA,Brazil,C,26.398460388183594,12-01-16
BRA,Brazil,C,25.733762741088867,12-01-17
BRA,Brazil,C,24.808046340942383,12-01-18
BRA,Brazil,C,25.42559814453125,12-01-19
BRA,Brazil,C,26.052886962890625,12-01-20
BRA,Brazil,C,25.79715919494629,12-01-21
BRA,Brazil,C,24.902278900146484,12-02-00
BRA,Brazil,C,25.556949615478516,12-02-01
BRA,Brazil,C,24.76115608215332,12-02-02
BRA,Brazil,C,25.703720092773438,12-02-03
BRA,Brazil,C,24.924823760986328,12-02-04
BRA,Brazil,C,25.0982723236084,12-02-05
BRA,Brazil,C,24.934246063232422,12-02-06
BRA,Brazil,C,25.39545249938965,12-02-07
BRA,Brazil,C,25.12632179260254,12-02-08
BRA,Brazil,C,25.385719299316406,12-02-09
BRA,Brazil,C,25.891986846923828,12-02-10
BRA,Brazil,C,25.393522262573242,12-02-11
BRA,Brazil,C,24.73141860961914,12-02-12
BRA,Brazil,C,25.448572158813477,12-02-13
BRA,Brazil,C,25.358800888061523,12-02-14
BRA,Brazil,C,26.329147338867188,12-02-15
BRA,Brazil,C,26.52191925048828,12-02-16
BRA,Brazil,C,25.074735641479492,12-02-17
BRA,Brazil,C,25.04482650756836,12-02-18
BRA,Brazil,C,26.276165008544922,12-02-19
BRA,Brazil,C,25.218008041381836,12-02-20
BRA,Brazil,C,24.808992385864258,12-02-21
BRA,Brazil,C,24.22954559326172,12-03-00
BRA,Brazil,C,24.564193725585938,12-03-01
BRA,Brazil,C,25.660490036010742,12-03-02
BRA,Brazil,C,25.34902572631836,12-03-03
BRA,Brazil,C,25.39155387878418,12-03-04
BRA,Brazil,C,26.05145263671875,12-03-05
BRA,Brazil,C,24.848899841308594,12-03-06
BRA,Brazil,C,25.094247817993164,12-03-07
BRA,Brazil,C,24.495620727539062,12-03-08
BRA,Brazil,C,25.300859451293945,12-03-09
BRA,Brazil,C,26.71123504638672,12-03-10
BRA,Brazil,C,24.693805694580078,12-03-11
BRA,Brazil,C,25.65159034729004,12-03-12
BRA,Brazil,C,27.0163516998291,12-03-13
BRA,Brazil,C,25.000940322875977,12-03-14
BRA,Brazil,C,25.369577407836914,12-03-15
BRA,Brazil,C,25.390380859375,12-03-16
BRA,Brazil,C,25.694223403930664,12-03-17
BRA,Brazil,C,25.94994354248047,12-03-18
BRA,Brazil,C,25.480789184570312,12-03-19
BRA,Brazil,C,26.174684524536133,12-03-20
BRA,Brazil,C,25.0318546295166,12-03-21
BRA,Brazil,C,24.383127212524414,12-04-00
BRA,Brazil,C,25.53914451599121,12-04-01
BRA,Brazil,C,25.335769653320312,12-04-02
BRA,Brazil,C,24.00442123413086,12-04-03
BRA,Brazil,C,25.08320426940918,12-04-04
BRA,Brazil,C,26.018272399902344,12-04-05
BRA,Brazil,C,24.910388946533203,12-04-06
BRA,Brazil,C,25.082164764404297,12-04-07
BRA,Brazil,C,25.11398696899414,12-04-08
BRA,Brazil,C,24.32012176513672,12-04-09
BRA,Brazil,C,24.425756454467773,12-04-10
BRA,Brazil,C,24.5252685546875,12-04-11
BRA,Brazil,C,25.370403289794922,12-04-12
BRA,Brazil,C,25.81928825378418,12-04-13
BRA,Brazil,C,25.39863395690918,12-04-14
BRA,Brazil,C,24.97810173034668,12-04-15
BRA,Brazil,C,25.801130294799805,12-04-16
BRA,Brazil,C,25.344755172729492,12-04-17
BRA,Brazil,C,24.390106201171875,12-04-18
BRA,Brazil,C,25.277679443359375,12-04-19
BRA,Brazil,C,24.647483825683594,12-04-20
BRA,Brazil,C,25.113645553588867,12-04-21
BRA,Brazil,C,23.896774291992188,12-05-00
BRA,Brazil,C,24.02978515625,12-05-01
BRA,Brazil,C,25.021940231323242,12-05-02
BRA,Brazil,C,23.982685089111328,12-05-03
BRA,Brazil,C,24.9299259185791,12-05-04
BRA,Brazil,C,25.407949447631836,12-05-05
BRA,Brazil,C,22.626298904418945,12-05-06
BRA,Brazil,C,23.98014259338379,12-05-07
BRA,Brazil,C,23.12212562561035,12-05-08
BRA,Brazil,C,24.710397720336914,12-05-09
BRA,Brazil,C,22.76031494140625,12-05-10
BRA,Brazil,C,24.68547248840332,12-05-11
BRA,Brazil,C,25.046653747558594,12-05-12
BRA,Brazil,C,24.451034545898438,12-05-13
BRA,Brazil,C,23.891366958618164,12-05-14
BRA,Brazil,C,23.84805679321289,12-05-15
BRA,Brazil,C,25.149751663208008,12-05-16
BRA,Brazil,C,24.92176055908203,12-05-17
BRA,Brazil,C,24.419546127319336,12-05-18
BRA,Brazil,C,25.094432830810547,12-05-19
BRA,Brazil,C,24.460186004638672,12-05-20
BRA,Brazil,C,23.385574340820312,12-05-21
BRA,Brazil,C,23.8853816986084,12-06-00
BRA,Brazil,C,23.395112991333008,12-06-01
BRA,Brazil,C,23.83429718017578,12-06-02
BRA,Brazil,C,24.216737747192383,12-06-03
BRA,Brazil,C,22.44187355041504,12-06-04
BRA,Brazil,C,24.475543975830078,12-06-05
BRA,Brazil,C,22.984676361083984,12-06-06
BRA,Brazil,C,24.14093780517578,12-06-07
BRA,Brazil,C,23.52532386779785,12-06-08
BRA,Brazil,C,22.542211532592773,12-06-09
BRA,Brazil,C,23.645122528076172,12-06-10
BRA,Brazil,C,23.797670364379883,12-06-11
BRA,Brazil,C,24.29613494873047,12-06-12
BRA,Brazil,C,24.167837142944336,12-06-13
BRA,Brazil,C,24.493135452270508,12-06-14
BRA,Brazil,C,24.36640739440918,12-06-15
BRA,Brazil,C,21.844640731811523,12-06-16
BRA,Brazil,C,23.807601928710938,12-06-17
BRA,Brazil,C,24.956127166748047,12-06-18
BRA,Brazil,C,24.74466896057129,12-06-19
BRA,Brazil,C,24.41712188720703,12-06-20
BRA,Brazil,C,23.35167694091797,12-06-21
BRA,Brazil,C,21.012685775756836,12-07-00
BRA,Brazil,C,23.158998489379883,12-07-01
BRA,Brazil,C,23.706552505493164,12-07-02
BRA,Brazil,C,21.999120712280273,12-07-03
BRA,Brazil,C,22.805776596069336,12-07-04
BRA,Brazil,C,22.998647689819336,12-07-05
BRA,Brazil,C,24.74744415283203,12-07-06
BRA,Brazil,C,22.408405303955078,12-07-07
BRA,Brazil,C,23.622440338134766,12-07-08
BRA,Brazil,C,22.772897720336914,12-07-09
BRA,Brazil,C,24.916019439697266,12-07-10
BRA,Brazil,C,24.1964168548584,12-07-11
BRA,Brazil,C,23.41376304626465,12-07-12
BRA,Brazil,C,23.513517379760742,12-07-13
BRA,Brazil,C,23.785791397094727,12-07-14
BRA,Brazil,C,24.86911392211914,12-07-15
BRA,Brazil,C,25.14729118347168,12-07-16
BRA,Brazil,C,24.092561721801758,12-07-17
BRA,Brazil,C,22.88406753540039,12-07-18
BRA,Brazil,C,23.93986701965332,12-07-19
BRA,Brazil,C,24.053972244262695,12-07-20
BRA,Brazil,C,23.74738883972168,12-07-21
BRA,Brazil,C,22.364625930786133,12-08-00
BRA,Brazil,C,24.242765426635742,12-08-01
BRA,Brazil,C,24.931591033935547,12-08-02
BRA,Brazil,C,23.977928161621094,12-08-03
BRA,Brazil,C,23.383298873901367,12-08-04
BRA,Brazil,C,23.89616584777832,12-08-05
BRA,Brazil,C,25.892810821533203,12-08-06
BRA,Brazil,C,24.22732162475586,12-08-07
BRA,Brazil,C,25.19626808166504,12-08-08
BRA,Brazil,C,24.218088150024414,12-08-09
BRA,Brazil,C,24.9278621673584,12-08-10
BRA,Brazil,C,25.81460189819336,12-08-11
BRA,Brazil,C,24.86188507080078,12-08-12
BRA,Brazil,C,23.81414031982422,12-08-13
BRA,Brazil,C,25.103511810302734,12-08-14
BRA,Brazil,C,25.037195205688477,12-08-15
BRA,Brazil,C,24.98538589477539,12-08-16
BRA,Brazil,C,25.964506149291992,12-08-17
BRA,Brazil,C,24.771556854248047,12-08-18
BRA,Brazil,C,25.906232833862305,12-08-19
BRA,Brazil,C,24.829545974731445,12-08-20
BRA,Brazil,C,24.10015869140625,12-08-21
BRA,Brazil,C,25.14128875732422,12-09-00
BRA,Brazil,C,25.41176986694336,12-09-01
BRA,Brazil,C,25.649768829345703,12-09-02
BRA,Brazil,C,23.870189666748047,12-09-03
BRA,Brazil,C,23.719348907470703,12-09-04
BRA,Brazil,C,24.290874481201172,12-09-05
BRA,Brazil,C,26.491731643676758,12-09-06
BRA,Brazil,C,26.242900848388672,12-09-07
BRA,Brazil,C,26.09347152709961,12-09-08
BRA,Brazil,C,24.655893325805664,12-09-09
BRA,Brazil,C,26.15974998474121,12-09-10
BRA,Brazil,C,25.807607650756836,12-09-11
BRA,Brazil,C,27.117420196533203,12-09-12
BRA,Brazil,C,25.378307342529297,12-09-13
BRA,Brazil,C,26.235187530517578,12-09-14
BRA,Brazil,C,25.69940757751465,12-09-15
BRA,Brazil,C,26.831863403320312,12-09-16
BRA,Brazil,C,26.493396759033203,12-09-17
BRA,Brazil,C,26.243484497070312,12-09-18
BRA,Brazil,C,27.506092071533203,12-09-19
BRA,Brazil,C,26.78839683532715,12-09-20
BRA,Brazil,C,26.797964096069336,12-09-21
BRA,Brazil,C,26.59284019470215,12-10-00
BRA,Brazil,C,25.045021057128906,12-10-01
BRA,Brazil,C,27.19808578491211,12-10-02
BRA,Brazil,C,24.885663986206055,12-10-03
BRA,Brazil,C,26.430713653564453,12-10-04
BRA,Brazil,C,26.54380226135254,12-10-05
BRA,Brazil,C,26.384796142578125,12-10-06
BRA,Brazil,C,26.31645393371582,12-10-07
BRA,Brazil,C,26.082855224609375,12-10-08
BRA,Brazil,C,25.881561279296875,12-10-09
BRA,Brazil,C,26.057218551635742,12-10-10
BRA,Brazil,C,26.08161163330078,12-10-11
BRA,Brazil,C,25.37248992919922,12-10-12
BRA,Brazil,C,25.32224464416504,12-10-13
BRA,Brazil,C,26.96662712097168,12-10-14
BRA,Brazil,C,25.637928009033203,12-10-15
BRA,Brazil,C,26.119043350219727,12-10-16
BRA,Brazil,C,27.40882682800293,12-10-17
BRA,Brazil,C,26.378568649291992,12-10-18
BRA,Brazil,C,27.004980087280273,12-10-19
BRA,Brazil,C,26.212841033935547,12-10-20
BRA,Brazil,C,26.370901107788086,12-10-21
BRA,Brazil,C,25.607421875,12-11-00
BRA,Brazil,C,26.182144165039062,12-11-01
BRA,Brazil,C,25.41170310974121,12-11-02
BRA,Brazil,C,26.939367294311523,12-11-03
BRA,Brazil,C,25.685405731201172,12-11-04
BRA,Brazil,C,25.207054138183594,12-11-05
BRA,Brazil,C,24.273771286010742,12-11-06
BRA,Brazil,C,25.629024505615234,12-11-07
BRA,Brazil,C,25.706357955932617,12-11-08
BRA,Brazil,C,26.832021713256836,12-11-09
BRA,Brazil,C,25.16728973388672,12-11-10
BRA,Brazil,C,25.415447235107422,12-11-11
BRA,Brazil,C,25.796175003051758,12-11-12
BRA,Brazil,C,25.69805145263672,12-11-13
BRA,Brazil,C,26.234375,12-11-14
BRA,Brazil,C,27.661211013793945,12-11-15
BRA,Brazil,C,25.53318977355957,12-11-16
BRA,Brazil,C,25.763029098510742,12-11-17
BRA,Brazil,C,26.87113380432129,12-11-18
BRA,Brazil,C,26.381000518798828,12-11-19
BRA,Brazil,C,25.970834732055664,12-11-20
BRA,Brazil,C,24.856800079345703,12-11-21
BRA,Brazil,C,25.419517517089844,12-12-00
BRA,Brazil,C,25.616607666015625,12-12-01
BRA,Brazil,C,25.373945236206055,12-12-02
BRA,Brazil,C,26.29169273376465,12-12-03
BRA,Brazil,C,25.548540115356445,12-12-04
BRA,Brazil,C,24.6337947845459,12-12-05
BRA,Brazil,C,25.332706451416016,12-12-06
BRA,Brazil,C,25.592132568359375,12-12-07
BRA,Brazil,C,25.35762596130371,12-12-08
BRA,Brazil,C,25.537738800048828,12-12-09
BRA,Brazil,C,26.38167381286621,12-12-10
BRA,Brazil,C,25.823307037353516,12-12-11
BRA,Brazil,C,26.167085647583008,12-12-12
BRA,Brazil,C,25.58624267578125,12-12-13
BRA,Brazil,C,25.183340072631836,12-12-14
BRA,Brazil,C,27.468719482421875,12-12-15
BRA,Brazil,C,26.1182804107666,12-12-16
BRA,Brazil,C,25.58024024963379,12-12-17
BRA,Brazil,C,25.893997192382812,12-12-18
BRA,Brazil,C,25.889118194580078,12-12-19
BRA,Brazil,C,25.636632919311523,12-12-20
BRA,Brazil,C,25.840335845947266,12-12-21
BRA,Brazil,C,25.02556037902832,13-01-00
BRA,Brazil,C,24.047401428222656,13-01-01
BRA,Brazil,C,25.164325714111328,13-01-02
BRA,Brazil,C,25.9853458404541,13-01-03
BRA,Brazil,C,25.20461082458496,13-01-04
BRA,Brazil,C,26.050439834594727,13-01-05
BRA,Brazil,C,25.66812515258789,13-01-06
BRA,Brazil,C,25.913110733032227,13-01-07
BRA,Brazil,C,25.400943756103516,13-01-08
BRA,Brazil,C,26.187824249267578,13-01-09
BRA,Brazil,C,25.289743423461914,13-01-10
BRA,Brazil,C,25.25707244873047,13-01-11
BRA,Brazil,C,24.94100570678711,13-01-12
BRA,Brazil,C,24.84806251525879,13-01-13
BRA,Brazil,C,24.813034057617188,13-01-14
BRA,Brazil,C,26.285812377929688,13-01-15
BRA,Brazil,C,26.32880210876465,13-01-16
BRA,Brazil,C,25.48059844970703,13-01-17
BRA,Brazil,C,25.111364364624023,13-01-18
BRA,Brazil,C,25.445615768432617,13-01-19
BRA,Brazil,C,25.787357330322266,13-01-20
BRA,Brazil,C,25.423044204711914,13-01-21
BRA,Brazil,C,24.558839797973633,13-02-00
BRA,Brazil,C,25.081106185913086,13-02-01
BRA,Brazil,C,24.839126586914062,13-02-02
BRA,Brazil,C,25.535778045654297,13-02-03
BRA,Brazil,C,25.10535430908203,13-02-04
BRA,Brazil,C,25.069814682006836,13-02-05
BRA,Brazil,C,25.252521514892578,13-02-06
BRA,Brazil,C,25.08085823059082,13-02-07
BRA,Brazil,C,25.231950759887695,13-02-08
BRA,Brazil,C,24.778287887573242,13-02-09
BRA,Brazil,C,26.07245635986328,13-02-10
BRA,Brazil,C,25.17424774169922,13-02-11
BRA,Brazil,C,24.67914581298828,13-02-12
BRA,Brazil,C,25.593870162963867,13-02-13
BRA,Brazil,C,25.215423583984375,13-02-14
BRA,Brazil,C,26.35297203063965,13-02-15
BRA,Brazil,C,26.540435791015625,13-02-16
BRA,Brazil,C,25.04519271850586,13-02-17
BRA,Brazil,C,24.95334815979004,13-02-18
BRA,Brazil,C,25.721763610839844,13-02-19
BRA,Brazil,C,25.36739730834961,13-02-20
BRA,Brazil,C,25.052349090576172,13-02-21
BRA,Brazil,C,24.434711456298828,13-03-00
BRA,Brazil,C,24.737165451049805,13-03-01
BRA,Brazil,C,26.1419620513916,13-03-02
BRA,Brazil,C,25.347660064697266,13-03-03
BRA,Brazil,C,25.37807846069336,13-03-04
BRA,Brazil,C,25.520662307739258,13-03-05
BRA,Brazil,C,24.8518009185791,13-03-06
BRA,Brazil,C,25.0162296295166,13-03-07
BRA,Brazil,C,24.42050552368164,13-03-08
BRA,Brazil,C,25.224538803100586,13-03-09
BRA,Brazil,C,27.05868148803711,13-03-10
BRA,Brazil,C,24.740556716918945,13-03-11
BRA,Brazil,C,25.81024932861328,13-03-12
BRA,Brazil,C,26.702760696411133,13-03-13
BRA,Brazil,C,25.308927536010742,13-03-14
BRA,Brazil,C,25.565784454345703,13-03-15
BRA,Brazil,C,25.513050079345703,13-03-16
BRA,Brazil,C,25.271963119506836,13-03-17
BRA,Brazil,C,25.812633514404297,13-03-18
BRA,Brazil,C,25.82285499572754,13-03-19
BRA,Brazil,C,26.363706588745117,13-03-20
BRA,Brazil,C,25.115203857421875,13-03-21
BRA,Brazil,C,24.349929809570312,13-04-00
BRA,Brazil,C,25.1820011138916,13-04-01
BRA,Brazil,C,25.152517318725586,13-04-02
BRA,Brazil,C,23.767032623291016,13-04-03
BRA,Brazil,C,25.317272186279297,13-04-04
BRA,Brazil,C,25.87879753112793,13-04-05
BRA,Brazil,C,25.05385971069336,13-04-06
BRA,Brazil,C,25.159698486328125,13-04-07
BRA,Brazil,C,24.914026260375977,13-04-08
BRA,Brazil,C,24.454891204833984,13-04-09
BRA,Brazil,C,24.903682708740234,13-04-10
BRA,Brazil,C,24.870500564575195,13-04-11
BRA,Brazil,C,25.50322151184082,13-04-12
BRA,Brazil,C,25.461637496948242,13-04-13
BRA,Brazil,C,24.813859939575195,13-04-14
BRA,Brazil,C,24.940025329589844,13-04-15
BRA,Brazil,C,25.91746711730957,13-04-16
BRA,Brazil,C,25.200475692749023,13-04-17
BRA,Brazil,C,24.44257354736328,13-04-18
BRA,Brazil,C,25.43018341064453,13-04-19
BRA,Brazil,C,24.830820083618164,13-04-20
BRA,Brazil,C,25.215551376342773,13-04-21
BRA,Brazil,C,23.828086853027344,13-05-00
BRA,Brazil,C,23.855640411376953,13-05-01
BRA,Brazil,C,25.171022415161133,13-05-02
BRA,Brazil,C,24.158937454223633,13-05-03
BRA,Brazil,C,24.545433044433594,13-05-04
BRA,Brazil,C,25.434823989868164,13-05-05
BRA,Brazil,C,22.78128433227539,13-05-06
BRA,Brazil,C,24.31728172302246,13-05-07
BRA,Brazil,C,23.029823303222656,13-05-08
BRA,Brazil,C,24.61651611328125,13-05-09
BRA,Brazil,C,22.8724365234375,13-05-10
BRA,Brazil,C,24.19088363647461,13-05-11
BRA,Brazil,C,24.334184646606445,13-05-12
BRA,Brazil,C,24.63255500793457,13-05-13
BRA,Brazil,C,24.029367446899414,13-05-14
BRA,Brazil,C,24.1727237701416,13-05-15
BRA,Brazil,C,25.047536849975586,13-05-16
BRA,Brazil,C,25.159212112426758,13-05-17
BRA,Brazil,C,24.1934757232666,13-05-18
BRA,Brazil,C,24.786577224731445,13-05-19
BRA,Brazil,C,24.38489532470703,13-05-20
BRA,Brazil,C,23.215639114379883,13-05-21
BRA,Brazil,C,24.251632690429688,13-06-00
BRA,Brazil,C,23.371601104736328,13-06-01
BRA,Brazil,C,23.535436630249023,13-06-02
BRA,Brazil,C,24.266523361206055,13-06-03
BRA,Brazil,C,21.178668975830078,13-06-04
BRA,Brazil,C,24.706314086914062,13-06-05
BRA,Brazil,C,23.40730094909668,13-06-06
BRA,Brazil,C,24.354948043823242,13-06-07
BRA,Brazil,C,23.49647331237793,13-06-08
BRA,Brazil,C,22.33995246887207,13-06-09
BRA,Brazil,C,23.426963806152344,13-06-10
BRA,Brazil,C,23.96108627319336,13-06-11
BRA,Brazil,C,24.53961181640625,13-06-12
BRA,Brazil,C,24.186756134033203,13-06-13
BRA,Brazil,C,24.625789642333984,13-06-14
BRA,Brazil,C,24.466552734375,13-06-15
BRA,Brazil,C,21.921886444091797,13-06-16
BRA,Brazil,C,24.19245719909668,13-06-17
BRA,Brazil,C,24.097869873046875,13-06-18
BRA,Brazil,C,24.9655818939209,13-06-19
BRA,Brazil,C,24.36423110961914,13-06-20
BRA,Brazil,C,23.40641975402832,13-06-21
BRA,Brazil,C,19.795040130615234,13-07-00
BRA,Brazil,C,23.04526710510254,13-07-01
BRA,Brazil,C,23.60719108581543,13-07-02
BRA,Brazil,C,22.189212799072266,13-07-03
BRA,Brazil,C,23.662616729736328,13-07-04
BRA,Brazil,C,23.339656829833984,13-07-05
BRA,Brazil,C,24.51631736755371,13-07-06
BRA,Brazil,C,23.355024337768555,13-07-07
BRA,Brazil,C,23.717050552368164,13-07-08
BRA,Brazil,C,23.305522918701172,13-07-09
BRA,Brazil,C,23.694461822509766,13-07-10
BRA,Brazil,C,24.001272201538086,13-07-11
BRA,Brazil,C,23.446685791015625,13-07-12
BRA,Brazil,C,23.781158447265625,13-07-13
BRA,Brazil,C,24.03521728515625,13-07-14
