Country,Territory,Unit,Precipitationdaily,Date
BRA,Brazil,mm/h,0.23726193606853485,12-11-06
BRA,Brazil,mm/h,0.24187681078910828,12-11-07
BRA,Brazil,mm/h,0.29977911710739136,12-11-08
BRA,Brazil,mm/h,0.11131245642900467,12-11-09
BRA,Brazil,mm/h,0.2494853138923645,12-11-10
BRA,Brazil,mm/h,0.23706842958927155,12-11-11
BRA,Brazil,mm/h,0.2730381190776825,12-11-12
BRA,Brazil,mm/h,0.31703463196754456,12-11-13
BRA,Brazil,mm/h,0.25164443254470825,12-11-14
BRA,Brazil,mm/h,0.0791461244225502,12-11-15
BRA,Brazil,mm/h,0.42203810811042786,12-11-16
BRA,Brazil,mm/h,0.20985394716262817,12-11-17
BRA,Brazil,mm/h,0.1338678002357483,12-11-18
BRA,Brazil,mm/h,0.2101859599351883,12-11-19
BRA,Brazil,mm/h,0.161992147564888,12-11-20
BRA,Brazil,mm/h,0.3085991442203522,12-11-21
BRA,Brazil,mm/h,0.28500089049339294,12-12-00
BRA,Brazil,mm/h,0.26216697692871094,12-12-01
BRA,Brazil,mm/h,0.3599129319190979,12-12-02
BRA,Brazil,mm/h,0.15768274664878845,12-12-03
BRA,Brazil,mm/h,0.22815226018428802,12-12-04
BRA,Brazil,mm/h,0.4770590364933014,12-12-05
BRA,Brazil,mm/h,0.3388947546482086,12-12-06
BRA,Brazil,mm/h,0.29446911811828613,12-12-07
BRA,Brazil,mm/h,0.3316114544868469,12-12-08
BRA,Brazil,mm/h,0.34411823749542236,12-12-09
BRA,Brazil,mm/h,0.2772836983203888,12-12-10
BRA,Brazil,mm/h,0.24087604880332947,12-12-11
BRA,Brazil,mm/h,0.2494889199733734,12-12-12
BRA,Brazil,mm/h,0.3032379746437073,12-12-13
BRA,Brazil,mm/h,0.3414807617664337,12-12-14
BRA,Brazil,mm/h,0.15983228385448456,12-12-15
BRA,Brazil,mm/h,0.33473461866378784,12-12-16
BRA,Brazil,mm/h,0.31927043199539185,12-12-17
BRA,Brazil,mm/h,0.28574705123901367,12-12-18
BRA,Brazil,mm/h,0.26886335015296936,12-12-19
BRA,Brazil,mm/h,0.17251312732696533,12-12-20
BRA,Brazil,mm/h,0.3352471590042114,12-12-21
BRA,Brazil,mm/h,0.3661920428276062,13-01-00
BRA,Brazil,mm/h,0.3409642279148102,13-01-01
BRA,Brazil,mm/h,0.32210472226142883,13-01-02
BRA,Brazil,mm/h,0.2786773145198822,13-01-03
BRA,Brazil,mm/h,0.47204580903053284,13-01-04
BRA,Brazil,mm/h,0.3074118196964264,13-01-05
BRA,Brazil,mm/h,0.14269423484802246,13-01-06
BRA,Brazil,mm/h,0.34612980484962463,13-01-07
BRA,Brazil,mm/h,0.327229768037796,13-01-08
BRA,Brazil,mm/h,0.22420626878738403,13-01-09
BRA,Brazil,mm/h,0.32658180594444275,13-01-10
BRA,Brazil,mm/h,0.34792810678482056,13-01-11
BRA,Brazil,mm/h,0.4061718285083771,13-01-12
BRA,Brazil,mm/h,0.37117066979408264,13-01-13
BRA,Brazil,mm/h,0.3285573720932007,13-01-14
BRA,Brazil,mm/h,0.23196759819984436,13-01-15
BRA,Brazil,mm/h,0.38768550753593445,13-01-16
BRA,Brazil,mm/h,0.3766386806964874,13-01-17
BRA,Brazil,mm/h,0.24502234160900116,13-01-18
BRA,Brazil,mm/h,0.28781986236572266,13-01-19
BRA,Brazil,mm/h,0.2625516355037689,13-01-20
BRA,Brazil,mm/h,0.336454838514328,13-01-21
BRA,Brazil,mm/h,0.40306055545806885,13-02-00
BRA,Brazil,mm/h,0.3355739414691925,13-02-01
BRA,Brazil,mm/h,0.2735636532306671,13-02-02
BRA,Brazil,mm/h,0.2877138555049896,13-02-03
BRA,Brazil,mm/h,0.29827821254730225,13-02-04
BRA,Brazil,mm/h,0.394258052110672,13-02-05
BRA,Brazil,mm/h,0.3040086627006531,13-02-06
BRA,Brazil,mm/h,0.3854762315750122,13-02-07
BRA,Brazil,mm/h,0.34688231348991394,13-02-08
BRA,Brazil,mm/h,0.42771634459495544,13-02-09
BRA,Brazil,mm/h,0.2591821849346161,13-02-10
BRA,Brazil,mm/h,0.4370250999927521,13-02-11
BRA,Brazil,mm/h,0.3863369822502136,13-02-12
BRA,Brazil,mm/h,0.24952156841754913,13-02-13
BRA,Brazil,mm/h,0.34176763892173767,13-02-14
BRA,Brazil,mm/h,0.22777090966701508,13-02-15
BRA,Brazil,mm/h,0.1808241605758667,13-02-16
BRA,Brazil,mm/h,0.5023126006126404,13-02-17
BRA,Brazil,mm/h,0.3770889937877655,13-02-18
BRA,Brazil,mm/h,0.3730342388153076,13-02-19
BRA,Brazil,mm/h,0.3372654616832733,13-02-20
BRA,Brazil,mm/h,0.4169500470161438,13-02-21
BRA,Brazil,mm/h,0.3375805914402008,13-03-00
BRA,Brazil,mm/h,0.3618902862071991,13-03-01
BRA,Brazil,mm/h,0.20052340626716614,13-03-02
BRA,Brazil,mm/h,0.28555700182914734,13-03-03
BRA,Brazil,mm/h,0.31599414348602295,13-03-04
BRA,Brazil,mm/h,0.43927478790283203,13-03-05
BRA,Brazil,mm/h,0.31332218647003174,13-03-06
BRA,Brazil,mm/h,0.386549711227417,13-03-07
BRA,Brazil,mm/h,0.36202892661094666,13-03-08
BRA,Brazil,mm/h,0.3528066575527191,13-03-09
BRA,Brazil,mm/h,0.11083225160837173,13-03-10
BRA,Brazil,mm/h,0.3688800632953644,13-03-11
BRA,Brazil,mm/h,0.19181975722312927,13-03-12
BRA,Brazil,mm/h,0.2754477560520172,13-03-13
BRA,Brazil,mm/h,0.2883487045764923,13-03-14
BRA,Brazil,mm/h,0.30352023243904114,13-03-15
BRA,Brazil,mm/h,0.32882076501846313,13-03-16
BRA,Brazil,mm/h,0.3278132975101471,13-03-17
BRA,Brazil,mm/h,0.30298376083374023,13-03-18
BRA,Brazil,mm/h,0.24784985184669495,13-03-19
BRA,Brazil,mm/h,0.20859016478061676,13-03-20
BRA,Brazil,mm/h,0.2502041161060333,13-03-21
BRA,Brazil,mm/h,0.34238675236701965,13-04-00
BRA,Brazil,mm/h,0.2551683783531189,13-04-01
BRA,Brazil,mm/h,0.24725475907325745,13-04-02
BRA,Brazil,mm/h,0.28712406754493713,13-04-03
BRA,Brazil,mm/h,0.2650289833545685,13-04-04
BRA,Brazil,mm/h,0.18214689195156097,13-04-05
BRA,Brazil,mm/h,0.23988237977027893,13-04-06
BRA,Brazil,mm/h,0.18637165427207947,13-04-07
BRA,Brazil,mm/h,0.2791401743888855,13-04-08
BRA,Brazil,mm/h,0.3371402323246002,13-04-09
BRA,Brazil,mm/h,0.13171735405921936,13-04-10
BRA,Brazil,mm/h,0.30525243282318115,13-04-11
BRA,Brazil,mm/h,0.19809892773628235,13-04-12
BRA,Brazil,mm/h,0.28238844871520996,13-04-13
BRA,Brazil,mm/h,0.31630009412765503,13-04-14
BRA,Brazil,mm/h,0.3168255090713501,13-04-15
BRA,Brazil,mm/h,0.31753453612327576,13-04-16
BRA,Brazil,mm/h,0.2248774617910385,13-04-17
BRA,Brazil,mm/h,0.2780383825302124,13-04-18
BRA,Brazil,mm/h,0.2552625834941864,13-04-19
BRA,Brazil,mm/h,0.3474538028240204,13-04-20
BRA,Brazil,mm/h,0.1947816014289856,13-04-21
BRA,Brazil,mm/h,0.17109622061252594,13-05-00
BRA,Brazil,mm/h,0.2080475240945816,13-05-01
BRA,Brazil,mm/h,0.11555934697389603,13-05-02
BRA,Brazil,mm/h,0.11724362522363663,13-05-03
BRA,Brazil,mm/h,0.22430585324764252,13-05-04
BRA,Brazil,mm/h,0.11456350237131119,13-05-05
BRA,Brazil,mm/h,0.11995941400527954,13-05-06
BRA,Brazil,mm/h,0.12896306812763214,13-05-07
BRA,Brazil,mm/h,0.25507819652557373,13-05-08
BRA,Brazil,mm/h,0.23636849224567413,13-05-09
BRA,Brazil,mm/h,0.13533014059066772,13-05-10
BRA,Brazil,mm/h,0.21547622978687286,13-05-11
BRA,Brazil,mm/h,0.20099471509456635,13-05-12
BRA,Brazil,mm/h,0.19972442090511322,13-05-13
BRA,Brazil,mm/h,0.17741334438323975,13-05-14
BRA,Brazil,mm/h,0.09388665854930878,13-05-15
BRA,Brazil,mm/h,0.18848146498203278,13-05-16
BRA,Brazil,mm/h,0.15895196795463562,13-05-17
BRA,Brazil,mm/h,0.1654704213142395,13-05-18
BRA,Brazil,mm/h,0.22355589270591736,13-05-19
BRA,Brazil,mm/h,0.2894041836261749,13-05-20
BRA,Brazil,mm/h,0.21886995434761047,13-05-21
BRA,Brazil,mm/h,0.0755433589220047,13-06-00
BRA,Brazil,mm/h,0.14699380099773407,13-06-01
BRA,Brazil,mm/h,0.15636895596981049,13-06-02
BRA,Brazil,mm/h,0.1196262314915657,13-06-03
BRA,Brazil,mm/h,0.0446578711271286,13-06-04
BRA,Brazil,mm/h,0.06449685990810394,13-06-05
BRA,Brazil,mm/h,0.09167048335075378,13-06-06
BRA,Brazil,mm/h,0.09588906913995743,13-06-07
BRA,Brazil,mm/h,0.12415874749422073,13-06-08
BRA,Brazil,mm/h,0.10019845515489578,13-06-09
BRA,Brazil,mm/h,0.07313083857297897,13-06-10
BRA,Brazil,mm/h,0.0663575753569603,13-06-11
BRA,Brazil,mm/h,0.06330204010009766,13-06-12
BRA,Brazil,mm/h,0.15057365596294403,13-06-13
BRA,Brazil,mm/h,0.11263052374124527,13-06-14
BRA,Brazil,mm/h,0.09400832653045654,13-06-15
BRA,Brazil,mm/h,0.10147102922201157,13-06-16
BRA,Brazil,mm/h,0.1181262880563736,13-06-17
BRA,Brazil,mm/h,0.07852353155612946,13-06-18
BRA,Brazil,mm/h,0.12798921763896942,13-06-19
BRA,Brazil,mm/h,0.11047685891389847,13-06-20
BRA,Brazil,mm/h,0.06335808336734772,13-06-21
BRA,Brazil,mm/h,0.15328063070774078,13-07-00
BRA,Brazil,mm/h,0.08729524910449982,13-07-01
BRA,Brazil,mm/h,0.07664896547794342,13-07-02
BRA,Brazil,mm/h,0.049771785736083984,13-07-03
BRA,Brazil,mm/h,0.1326812505722046,13-07-04
BRA,Brazil,mm/h,0.06282896548509598,13-07-05
BRA,Brazil,mm/h,0.0695021003484726,13-07-06
BRA,Brazil,mm/h,0.09644435346126556,13-07-07
BRA,Brazil,mm/h,0.026283977553248405,13-07-08
BRA,Brazil,mm/h,0.03906429186463356,13-07-09
BRA,Brazil,mm/h,0.13971348106861115,13-07-10
BRA,Brazil,mm/h,0.09581591933965683,13-07-11
BRA,Brazil,mm/h,0.07399416714906693,13-07-12
BRA,Brazil,mm/h,0.0969228744506836,13-07-13
BRA,Brazil,mm/h,0.08214695751667023,13-07-14
BRA,Brazil,mm/h,0.08342871814966202,13-07-15
BRA,Brazil,mm/h,0.06757505238056183,13-07-16
BRA,Brazil,mm/h,0.0624251663684845,13-07-17
BRA,Brazil,mm/h,0.033665575087070465,13-07-18
BRA,Brazil,mm/h,0.07760563492774963,13-07-19
BRA,Brazil,mm/h,0.05452999100089073,13-07-20
BRA,Brazil,mm/h,0.07185233384370804,13-07-21
BRA,Brazil,mm/h,0.05233747512102127,13-08-00
BRA,Brazil,mm/h,0.08278457075357437,13-08-01
BRA,Brazil,mm/h,0.0786491185426712,13-08-02
BRA,Brazil,mm/h,0.04778503254055977,13-08-03
BRA,Brazil,mm/h,0.05764859542250633,13-08-04
BRA,Brazil,mm/h,0.05292987823486328,13-08-05
BRA,Brazil,mm/h,0.07545462250709534,13-08-06
BRA,Brazil,mm/h,0.03645499423146248,13-08-07
BRA,Brazil,mm/h,0.05492019280791283,13-08-08
BRA,Brazil,mm/h,0.02503686025738716,13-08-09
BRA,Brazil,mm/h,0.06236755847930908,13-08-10
BRA,Brazil,mm/h,0.07407215237617493,13-08-11
BRA,Brazil,mm/h,0.1133972778916359,13-08-12
BRA,Brazil,mm/h,0.06468280404806137,13-08-13
BRA,Brazil,mm/h,0.09604661166667938,13-08-14
BRA,Brazil,mm/h,0.05440552532672882,13-08-15
BRA,Brazil,mm/h,0.05330624803900719,13-08-16
BRA,Brazil,mm/h,0.10668575763702393,13-08-17
BRA,Brazil,mm/h,0.05711600184440613,13-08-18
BRA,Brazil,mm/h,0.03640437498688698,13-08-19
BRA,Brazil,mm/h,0.054037630558013916,13-08-20
BRA,Brazil,mm/h,0.14839284121990204,13-08-21
BRA,Brazil,mm/h,0.2088092416524887,13-09-00
BRA,Brazil,mm/h,0.09856764227151871,13-09-01
BRA,Brazil,mm/h,0.06146441400051117,13-09-02
BRA,Brazil,mm/h,0.09870066493749619,13-09-03
BRA,Brazil,mm/h,0.13313527405261993,13-09-04
BRA,Brazil,mm/h,0.07535874098539352,13-09-05
BRA,Brazil,mm/h,0.06029203534126282,13-09-06
BRA,Brazil,mm/h,0.05813240259885788,13-09-07
BRA,Brazil,mm/h,0.12858529388904572,13-09-08
BRA,Brazil,mm/h,0.08268290013074875,13-09-09
BRA,Brazil,mm/h,0.08103717118501663,13-09-10
BRA,Brazil,mm/h,0.0846966877579689,13-09-11
BRA,Brazil,mm/h,0.02889462560415268,13-09-12
BRA,Brazil,mm/h,0.08795643597841263,13-09-13
BRA,Brazil,mm/h,0.09265953302383423,13-09-14
BRA,Brazil,mm/h,0.04066421464085579,13-09-15
BRA,Brazil,mm/h,0.06397023051977158,13-09-16
BRA,Brazil,mm/h,0.08146749436855316,13-09-17
BRA,Brazil,mm/h,0.09646832942962646,13-09-18
BRA,Brazil,mm/h,0.05294943228363991,13-09-19
BRA,Brazil,mm/h,0.0323709212243557,13-09-20
BRA,Brazil,mm/h,0.07599549740552902,13-09-21
BRA,Brazil,mm/h,0.14269620180130005,13-10-00
BRA,Brazil,mm/h,0.2310841828584671,13-10-01
BRA,Brazil,mm/h,0.08871334791183472,13-10-02
BRA,Brazil,mm/h,0.16078388690948486,13-10-03
BRA,Brazil,mm/h,0.1805645227432251,13-10-04
BRA,Brazil,mm/h,0.09675376117229462,13-10-05
BRA,Brazil,mm/h,0.1711513102054596,13-10-06
BRA,Brazil,mm/h,0.17782489955425262,13-10-07
BRA,Brazil,mm/h,0.09957171231508255,13-10-08
BRA,Brazil,mm/h,0.21124830842018127,13-10-09
BRA,Brazil,mm/h,0.0706946924328804,13-10-10
BRA,Brazil,mm/h,0.23239582777023315,13-10-11
BRA,Brazil,mm/h,0.16546906530857086,13-10-12
BRA,Brazil,mm/h,0.13703691959381104,13-10-13
BRA,Brazil,mm/h,0.15561357140541077,13-10-14
BRA,Brazil,mm/h,0.09464513510465622,13-10-15
BRA,Brazil,mm/h,0.16167566180229187,13-10-16
BRA,Brazil,mm/h,0.184763565659523,13-10-17
BRA,Brazil,mm/h,0.13009221851825714,13-10-18
BRA,Brazil,mm/h,0.0902593657374382,13-10-19
BRA,Brazil,mm/h,0.045590370893478394,13-10-20
BRA,Brazil,mm/h,0.08132373541593552,13-10-21
BRA,Brazil,mm/h,0.2652653753757477,13-11-00
BRA,Brazil,mm/h,0.15805158019065857,13-11-01
BRA,Brazil,mm/h,0.16662786900997162,13-11-02
BRA,Brazil,mm/h,0.2702903151512146,13-11-03
BRA,Brazil,mm/h,0.15203338861465454,13-11-04
BRA,Brazil,mm/h,0.2069905698299408,13-11-05
BRA,Brazil,mm/h,0.2760551869869232,13-11-06
BRA,Brazil,mm/h,0.24316085875034332,13-11-07
BRA,Brazil,mm/h,0.3582048714160919,13-11-08
BRA,Brazil,mm/h,0.19051432609558105,13-11-09
BRA,Brazil,mm/h,0.20818090438842773,13-11-10
BRA,Brazil,mm/h,0.2757498323917389,13-11-11
BRA,Brazil,mm/h,0.25915613770484924,13-11-12
BRA,Brazil,mm/h,0.21638281643390656,13-11-13
BRA,Brazil,mm/h,0.39965084195137024,13-11-14
BRA,Brazil,mm/h,0.07001695781946182,13-11-15
BRA,Brazil,mm/h,0.4622907340526581,13-11-16
BRA,Brazil,mm/h,0.234440416097641,13-11-17
BRA,Brazil,mm/h,0.131347194314003,13-11-18
BRA,Brazil,mm/h,0.20780779421329498,13-11-19
BRA,Brazil,mm/h,0.21147555112838745,13-11-20
BRA,Brazil,mm/h,0.26578187942504883,13-11-21
BRA,Brazil,mm/h,0.34145140647888184,13-12-00
BRA,Brazil,mm/h,0.315052330493927,13-12-01
BRA,Brazil,mm/h,0.3568255305290222,13-12-02
BRA,Brazil,mm/h,0.21451830863952637,13-12-03
BRA,Brazil,mm/h,0.17477048933506012,13-12-04
BRA,Brazil,mm/h,0.35993093252182007,13-12-05
BRA,Brazil,mm/h,0.3491213917732239,13-12-06
BRA,Brazil,mm/h,0.31414854526519775,13-12-07
BRA,Brazil,mm/h,0.3452896177768707,13-12-08
BRA,Brazil,mm/h,0.37217050790786743,13-12-09
BRA,Brazil,mm/h,0.4772263765335083,13-12-10
BRA,Brazil,mm/h,0.2608277499675751,13-12-11
BRA,Brazil,mm/h,0.3354739248752594,13-12-12
BRA,Brazil,mm/h,0.28925377130508423,13-12-13
BRA,Brazil,mm/h,0.2988017499446869,13-12-14
BRA,Brazil,mm/h,0.1501515507698059,13-12-15
BRA,Brazil,mm/h,0.36023664474487305,13-12-16
BRA,Brazil,mm/h,0.359151154756546,13-12-17
BRA,Brazil,mm/h,0.2556068003177643,13-12-18
BRA,Brazil,mm/h,0.2571641206741333,13-12-19
BRA,Brazil,mm/h,0.13970671594142914,13-12-20
BRA,Brazil,mm/h,0.3748165965080261,13-12-21
BRA,Brazil,mm/h,0.31880003213882446,14-01-00
BRA,Brazil,mm/h,0.27978241443634033,14-01-01
BRA,Brazil,mm/h,0.37074047327041626,14-01-02
BRA,Brazil,mm/h,0.31663548946380615,14-01-03
BRA,Brazil,mm/h,0.47891300916671753,14-01-04
BRA,Brazil,mm/h,0.3061864376068115,14-01-05
BRA,Brazil,mm/h,0.18415328860282898,14-01-06
BRA,Brazil,mm/h,0.35043615102767944,14-01-07
BRA,Brazil,mm/h,0.36889854073524475,14-01-08
BRA,Brazil,mm/h,0.21605940163135529,14-01-09
BRA,Brazil,mm/h,0.302480012178421,14-01-10
BRA,Brazil,mm/h,0.39703282713890076,14-01-11
BRA,Brazil,mm/h,0.49843594431877136,14-01-12
BRA,Brazil,mm/h,0.3565625846385956,14-01-13
BRA,Brazil,mm/h,0.2544715702533722,14-01-14
BRA,Brazil,mm/h,0.23642486333847046,14-01-15
BRA,Brazil,mm/h,0.37449297308921814,14-01-16
BRA,Brazil,mm/h,0.34579941630363464,14-01-17
BRA,Brazil,mm/h,0.26451727747917175,14-01-18
BRA,Brazil,mm/h,0.2877713143825531,14-01-19
BRA,Brazil,mm/h,0.16698314249515533,14-01-20
BRA,Brazil,mm/h,0.43032294511795044,14-01-21
BRA,Brazil,mm/h,0.34182512760162354,14-02-00
BRA,Brazil,mm/h,0.3340003192424774,14-02-01
BRA,Brazil,mm/h,0.3259478211402893,14-02-02
BRA,Brazil,mm/h,0.35215410590171814,14-02-03
BRA,Brazil,mm/h,0.4619942605495453,14-02-04
BRA,Brazil,mm/h,0.31888094544410706,14-02-05
BRA,Brazil,mm/h,0.3323610723018646,14-02-06
BRA,Brazil,mm/h,0.3932836055755615,14-02-07
BRA,Brazil,mm/h,0.32438918948173523,14-02-08
BRA,Brazil,mm/h,0.47590330243110657,14-02-09
BRA,Brazil,mm/h,0.2981320023536682,14-02-10
BRA,Brazil,mm/h,0.4753050208091736,14-02-11
BRA,Brazil,mm/h,0.42113351821899414,14-02-12
BRA,Brazil,mm/h,0.27649983763694763,14-02-13
BRA,Brazil,mm/h,0.3952640891075134,14-02-14
BRA,Brazil,mm/h,0.2655775547027588,14-02-15
BRA,Brazil,mm/h,0.22395910322666168,14-02-16
BRA,Brazil,mm/h,0.46638914942741394,14-02-17
BRA,Brazil,mm/h,0.3753044009208679,14-02-18
BRA,Brazil,mm/h,0.34485340118408203,14-02-19
BRA,Brazil,mm/h,0.23543818295001984,14-02-20
BRA,Brazil,mm/h,0.4305379092693329,14-02-21
BRA,Brazil,mm/h,0.35431405901908875,14-03-00
BRA,Brazil,mm/h,0.3140685260295868,14-03-01
BRA,Brazil,mm/h,0.2256864607334137,14-03-02
BRA,Brazil,mm/h,0.2657243013381958,14-03-03
BRA,Brazil,mm/h,0.366523802280426,14-03-04
BRA,Brazil,mm/h,0.41395464539527893,14-03-05
BRA,Brazil,mm/h,0.33176904916763306,14-03-06
BRA,Brazil,mm/h,0.3224259912967682,14-03-07
BRA,Brazil,mm/h,0.43513253331184387,14-03-08
BRA,Brazil,mm/h,0.3511734902858734,14-03-09
BRA,Brazil,mm/h,0.2550954222679138,14-03-10
BRA,Brazil,mm/h,0.3011557459831238,14-03-11
BRA,Brazil,mm/h,0.2436184585094452,14-03-12
BRA,Brazil,mm/h,0.36531928181648254,14-03-13
BRA,Brazil,mm/h,0.22593216598033905,14-03-14
BRA,Brazil,mm/h,0.34799474477767944,14-03-15
BRA,Brazil,mm/h,0.36948636174201965,14-03-16
BRA,Brazil,mm/h,0.2986394464969635,14-03-17
BRA,Brazil,mm/h,0.26650917530059814,14-03-18
BRA,Brazil,mm/h,0.2415563315153122,14-03-19
BRA,Brazil,mm/h,0.3690973222255707,14-03-20
BRA,Brazil,mm/h,0.24284568428993225,14-03-21
BRA,Brazil,mm/h,0.32912036776542664,14-04-00
BRA,Brazil,mm/h,0.28929731249809265,14-04-01
BRA,Brazil,mm/h,0.33137771487236023,14-04-02
BRA,Brazil,mm/h,0.3855169415473938,14-04-03
BRA,Brazil,mm/h,0.2427668422460556,14-04-04
BRA,Brazil,mm/h,0.20799370110034943,14-04-05
BRA,Brazil,mm/h,0.24414211511611938,14-04-06
BRA,Brazil,mm/h,0.18725945055484772,14-04-07
BRA,Brazil,mm/h,0.32020944356918335,14-04-08
BRA,Brazil,mm/h,0.28735196590423584,14-04-09
BRA,Brazil,mm/h,0.16953209042549133,14-04-10
BRA,Brazil,mm/h,0.33673956990242004,14-04-11
BRA,Brazil,mm/h,0.23008577525615692,14-04-12
BRA,Brazil,mm/h,0.19589941203594208,14-04-13
BRA,Brazil,mm/h,0.31328684091567993,14-04-14
BRA,Brazil,mm/h,0.297044575214386,14-04-15
BRA,Brazil,mm/h,0.1862858086824417,14-04-16
BRA,Brazil,mm/h,0.25118982791900635,14-04-17
BRA,Brazil,mm/h,0.29084888100624084,14-04-18
BRA,Brazil,mm/h,0.3400963842868805,14-04-19
BRA,Brazil,mm/h,0.5421749949455261,14-04-20
BRA,Brazil,mm/h,0.22902417182922363,14-04-21
BRA,Brazil,mm/h,0.15170054137706757,14-05-00
BRA,Brazil,mm/h,0.21172252297401428,14-05-01
BRA,Brazil,mm/h,0.1206551194190979,14-05-02
BRA,Brazil,mm/h,0.13310720026493073,14-05-03
BRA,Brazil,mm/h,0.16526901721954346,14-05-04
BRA,Brazil,mm/h,0.14373938739299774,14-05-05
BRA,Brazil,mm/h,0.19922921061515808,14-05-06
BRA,Brazil,mm/h,0.12491700798273087,14-05-07
BRA,Brazil,mm/h,0.17506615817546844,14-05-08
BRA,Brazil,mm/h,0.32158544659614563,14-05-09
BRA,Brazil,mm/h,0.12177011370658875,14-05-10
BRA,Brazil,mm/h,0.14167127013206482,14-05-11
BRA,Brazil,mm/h,0.2695164084434509,14-05-12
BRA,Brazil,mm/h,0.17594879865646362,14-05-13
BRA,Brazil,mm/h,0.144476979970932,14-05-14
BRA,Brazil,mm/h,0.12788528203964233,14-05-15
BRA,Brazil,mm/h,0.10876333713531494,14-05-16
BRA,Brazil,mm/h,0.15041567385196686,14-05-17
BRA,Brazil,mm/h,0.22218772768974304,14-05-18
BRA,Brazil,mm/h,0.21310149133205414,14-05-19
BRA,Brazil,mm/h,0.23516787588596344,14-05-20
BRA,Brazil,mm/h,0.15560725331306458,14-05-21
BRA,Brazil,mm/h,0.10719212889671326,14-06-00
BRA,Brazil,mm/h,0.10427451133728027,14-06-01
BRA,Brazil,mm/h,0.15548273921012878,14-06-02
BRA,Brazil,mm/h,0.14664648473262787,14-06-03
BRA,Brazil,mm/h,0.09303497523069382,14-06-04
BRA,Brazil,mm/h,0.07091100513935089,14-06-05
BRA,Brazil,mm/h,0.13990899920463562,14-06-06
BRA,Brazil,mm/h,0.11008485406637192,14-06-07
BRA,Brazil,mm/h,0.0818759873509407,14-06-08
BRA,Brazil,mm/h,0.14577393233776093,14-06-09
BRA,Brazil,mm/h,0.08009296655654907,14-06-10
BRA,Brazil,mm/h,0.05757979676127434,14-06-11
BRA,Brazil,mm/h,0.0741911232471466,14-06-12
BRA,Brazil,mm/h,0.09249918162822723,14-06-13
BRA,Brazil,mm/h,0.10838180780410767,14-06-14
BRA,Brazil,mm/h,0.13452765345573425,14-06-15
BRA,Brazil,mm/h,0.074586421251297,14-06-16
BRA,Brazil,mm/h,0.08037929236888885,14-06-17
BRA,Brazil,mm/h,0.06402713060379028,14-06-18
BRA,Brazil,mm/h,0.10587651282548904,14-06-19
BRA,Brazil,mm/h,0.1043696478009224,14-06-20
BRA,Brazil,mm/h,0.1151045635342598,14-06-21
BRA,Brazil,mm/h,0.08238320052623749,14-07-00
BRA,Brazil,mm/h,0.0845419317483902,14-07-01
BRA,Brazil,mm/h,0.06804174184799194,14-07-02
BRA,Brazil,mm/h,0.0829261988401413,14-07-03
BRA,Brazil,mm/h,0.12440681457519531,14-07-04
BRA,Brazil,mm/h,0.0472073070704937,14-07-05
BRA,Brazil,mm/h,0.10316844284534454,14-07-06
BRA,Brazil,mm/h,0.07724669575691223,14-07-07
BRA,Brazil,mm/h,0.04066791385412216,14-07-08
BRA,Brazil,mm/h,0.08160833269357681,14-07-09
BRA,Brazil,mm/h,0.1070762425661087,14-07-10
BRA,Brazil,mm/h,0.0728120282292366,14-07-11
BRA,Brazil,mm/h,0.08949927985668182,14-07-12
BRA,Brazil,mm/h,0.10607564449310303,14-07-13
BRA,Brazil,mm/h,0.0711427554488182,14-07-14
BRA,Brazil,mm/h,0.0917840451002121,14-07-15
BRA,Brazil,mm/h,0.0878884568810463,14-07-16
BRA,Brazil,mm/h,0.04179418087005615,14-07-17
BRA,Brazil,mm/h,0.048968423157930374,14-07-18
BRA,Brazil,mm/h,0.0750240832567215,14-07-19
BRA,Brazil,mm/h,0.04064326733350754,14-07-20
BRA,Brazil,mm/h,0.062398381531238556,14-07-21
BRA,Brazil,mm/h,0.0852213129401207,14-08-00
BRA,Brazil,mm/h,0.060761064291000366,14-08-01
BRA,Brazil,mm/h,0.06783182173967361,14-08-02
BRA,Brazil,mm/h,0.06268348544836044,14-08-03
BRA,Brazil,mm/h,0.04362192749977112,14-08-04
BRA,Brazil,mm/h,0.05716006085276604,14-08-05
BRA,Brazil,mm/h,0.0532454214990139,14-08-06
BRA,Brazil,mm/h,0.058182887732982635,14-08-07
BRA,Brazil,mm/h,0.03818804398179054,14-08-08
BRA,Brazil,mm/h,0.03635794669389725,14-08-09
BRA,Brazil,mm/h,0.06044565886259079,14-08-10
BRA,Brazil,mm/h,0.07954074442386627,14-08-11
BRA,Brazil,mm/h,0.04116930067539215,14-08-12
BRA,Brazil,mm/h,0.13724055886268616,14-08-13
BRA,Brazil,mm/h,0.07886992394924164,14-08-14
BRA,Brazil,mm/h,0.05721068009734154,14-08-15
BRA,Brazil,mm/h,0.03566960245370865,14-08-16
BRA,Brazil,mm/h,0.057596832513809204,14-08-17
BRA,Brazil,mm/h,0.06672781705856323,14-08-18
BRA,Brazil,mm/h,0.04512825980782509,14-08-19
BRA,Brazil,mm/h,0.044953521341085434,14-08-20
BRA,Brazil,mm/h,0.090007483959198,14-08-21
BRA,Brazil,mm/h,0.2094288170337677,14-09-00
BRA,Brazil,mm/h,0.1643112152814865,14-09-01
BRA,Brazil,mm/h,0.07484883069992065,14-09-02
BRA,Brazil,mm/h,0.0809430480003357,14-09-03
